29	2	Onsdag	Allmennquiz_Vaar2018	Nellie (Hamar)	Teflonpannene	44
29	2	Onsdag	Allmennquiz_Vaar2018	Nellie (Hamar)	The Hunchbacks	44
29	2	Onsdag	Allmennquiz_Vaar2018	Nellie (Hamar)	Dragsuget	40
29	2	Onsdag	Allmennquiz_Vaar2018	Nellie (Hamar)	Mimes Bryggeri	39
29	2	Onsdag	Allmennquiz_Vaar2018	Nellie (Hamar)	Alternativ Fest	38
29	2	Onsdag	Allmennquiz_Vaar2018	Nellie (Hamar)	Quizleis	38
29	2	Onsdag	Allmennquiz_Vaar2018	Nellie (Hamar)	Argonautene	38
29	2	Onsdag	Allmennquiz_Vaar2018	Nellie (Hamar)	Kate's Bush	34
29	2	Onsdag	Allmennquiz_Vaar2018	Nellie (Hamar)	Dogsters Revenge	33
29	2	Onsdag	Allmennquiz_Vaar2018	Nellie (Hamar)	Opp Og Ned	32
29	2	Onsdag	Allmennquiz_Vaar2018	Nellie (Hamar)	Det Periodiske Systembolaget	32
29	2	Onsdag	Allmennquiz_Vaar2018	Nellie (Hamar)	The Snømåkers	30
29	2	Onsdag	Allmennquiz_Vaar2018	Nellie (Hamar)	Kamma Believers	29
29	2	Onsdag	Allmennquiz_Vaar2018	Nellie (Hamar)	Ola Og Jinten	28
29	2	Onsdag	Allmennquiz_Vaar2018	Onkel Oskar (Namsos)	Cranium	46
29	2	Onsdag	Allmennquiz_Vaar2018	Onkel Oskar (Namsos)	Fem-Null	38
29	2	Onsdag	Allmennquiz_Vaar2018	Onkel Oskar (Namsos)	Frostrøyk 0,4	34
29	2	Onsdag	Allmennquiz_Vaar2018	Onkel Oskar (Namsos)	Skoglybanden	31
29	2	Onsdag	Allmennquiz_Vaar2018	Onkel Oskar (Namsos)	Stranda Sag Og Høvleri	34
29	2	Onsdag	Allmennquiz_Vaar2018	Onkel Oskar (Namsos)	Litt Av En Gjeng	37
29	2	Onsdag	Allmennquiz_Vaar2018	Onkel Oskar (Namsos)	Offline	23
29	2	Onsdag	Allmennquiz_Vaar2018	Onkel Oskar (Namsos)	Kalkun-Party	33
29	2	Onsdag	Allmennquiz_Vaar2018	Onkel Oskar (Namsos)	Flau Kuling	39
29	2	Onsdag	Allmennquiz_Vaar2018	Onkel Oskar (Namsos)	Førtito	36
29	2	Onsdag	Allmennquiz_Vaar2018	Onkel Oskar (Namsos)	Samvirkelaget	40
29	2	Onsdag	Allmennquiz_Vaar2018	Onkel Oskar (Namsos)	Quizzly Bears	33
29	2	Onsdag	Allmennquiz_Vaar2018	Onkel Oskar (Namsos)	Kolvereid Il	22
29	2	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	Gundermetoden	51
29	2	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	Sandblåst	48
29	2	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	Familien	47
29	2	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	Churchills	44
29	2	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	Arti Læll	41
29	2	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	Go Ahead Eagles	40
29	2	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	Nærsynt	40
29	2	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	18.45	39
29	2	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	Overlaget	38
29	2	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	Elg I Solnedgang	37
29	2	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	No Direction	36
29	2	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	Litt Sigen	35
29	2	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	Fab 4	30
29	2	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	The Dnf'S	28
29	2	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	Lett Blanding	28
29	2	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	Yids	24
29	2	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	"Sjakk Matt"	18
29	2	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	Quizlingene	17
29	2	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	Quizzatrengt	15
29	2	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	Hello Kitty Hawk	53
29	2	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	Confused	41
29	2	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	Ingrids Kompetansesenter	47
29	2	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	Selhurst Gunners	49
29	2	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	Rolls	44
29	2	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	Team Effort	42
29	2	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	Never Ever Give In	43
29	2	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	Bryr M'ække	52
29	2	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	Liggeunderlaget	29
29	2	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	Jr	26
29	2	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	The Dynamic Duo	36
29	2	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	Toget Har Stoppet	30
29	2	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	Prosessplotene	40
29	2	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	Quiztal Meth	42
29	2	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	The Best Of November	29
29	2	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	Donald Trumps Uvenner	47
29	2	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	Forvirra	34
29	2	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	Quizteplass	27
29	2	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	The Bloopers	22
29	2	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	Vestibularis	31
29	2	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	Høyskolelysene	48
29	2	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	The Real Nederlaget	32
29	2	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	Valium	33
29	2	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	The Last Of Us	46
29	2	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	Quizly Bear	28
29	2	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	Reven Og Vennene Hans	33
29	3	Mandag	Allmennquiz_Vaar2018	Fru Burums (Oslo)	Hovseter Grill & Krematorium	44
29	3	Mandag	Allmennquiz_Vaar2018	Fru Burums (Oslo)	Mad Dog Slew	42
29	3	Mandag	Allmennquiz_Vaar2018	Fru Burums (Oslo)	Kvintessensen	38
